COD;DESCC;SIGLAS;DIRECC;DPA;ORGA;NAE;FORG;FFI;UNI;SUB;SUBORD;TIPO;EP
14215;EMPRESA DE CONSERVAS DE VEGETALES;-  -  -  -  -  -  -  -;CALLE E NO. 152, ESQ. A CALZADA, VEDADO;2302;111;1513;02;1;624;14097;0;EMP;0
14216;EMPRESA DE TORREFACCION Y COMERCIALIZACION DE CAFÉ;CUBACAFE;CALLE 150 NO. 2124  ENTRE 21 A Y 25, REPARTO CUBANACAN;2301;111;1544;02;1;624;14097;0;EMP;0
14217;EMPRESA PROVINCIAL DE MANTENIMIENTO VIAL Y CONSTRUCCION ARTEMISA;-  -  -  -  -  -  -  -;LA FINCA EL VAQUERITO, KM 7 ½ DOBLE VIA CAIMITO, CEIBA DEL AGUA, EL CAPRICHO;2204;326;4520;02;1;652;14152;1;EMP;0
14218;DIRECCION MUNICIPAL DE DEPORTES LA SIERPE;-  -  -  -  -  -  -  -;CALLE PRIMERA S/N, ENTRE AVENIDA 6 Y LIMITE;2808;317;9510;05;2;999;00448;2;UP;0
14219;ADUANA CARGA INTERNACIONAL;-  -  -  -  -  -  -  -;"CARRETERA DEL WAJAY, KM 1 1/2 SIN NUMERO, AEROPUERTO INTERNACIONAL ""JOSE MARTI""";2313;304;7511;05;2;999;00304;0;UP;0
14220;"ESCUELA VOCACIONAL DE ARTE ""LUIS CASAS ROMERO""";-  -  -  -  -  -  -;AVENIDA A S/N REPARTO JAYAMA;3008;319;8521;05;2;999;00470;1;UP;
14221;JOVEN CREADOR;-  -  -  -  -  -  -;PABELLON CUBA, CALLE 23 ENTRE N Y M;2302;234;9439;05;2;999;00234;0;UP;
14222;EMPRESA AZUCARERA ARTEMISA;-  -  -  -  -  -  -;KM 1/2 CARRETERA CENTRAL AL JOSE MARTI;2211;658;1410;02;1;658;14249;0;EMP;0
14223;EMPRESA AZUCARERA MAYABEQUE;-  -  -  -  -  -  -;BATEY AMISTAD CON LOS PUEBLOS CARRETERA SAN NICOLAS KM. 4 1/2;2408;658;1410;02;1;658;14249;0;EMP;0
14224;EMPRESA AZUCARERA MATANZAS;-  -  -  -  -  -  -;KM 5 CANIMAR;2501;658;1410;02;1;658;14249;0;EMP;0
14225;EMPRESA AZUCARERA VILLA CLARA;-  -  -  -  -  -  -;INDEPENDENCIA NUMEROS 7 Y 9, ENTRE MAXIMO GOMEZ Y LORDA;2609;658;1410;02;1;658;14249;0;EMP;0
14226;EMPRESA AZUCARERA CIENFUEGOS;-  -  -  -  -  -  -;CALLE 37 # 4816 % 48 Y 50;2707;658;1410;02;1;658;14249;0;EMP;1
14227;EMPRESA AZUCARERA SANCTI SPIRITUS;-  -  -  -  -  -  -;CAMINO SANTA CRUZ S/N, CHAMBELON;2807;658;1410;02;1;658;14249;0;EMP;0
14228;EMPRESA AZUCARERA CIEGO DE AVILA;-  -  -  -  -  -  -;CALLE MAXIMO GOMEZ, ENTRE 3 Y 4 REPARTO VISTA ALEGRE;2908;658;1410;02;1;658;14249;0;EMP;0
14229;EMPRESA AZUCARERA CAMAGUEY;-  -  -  -  -  -  -;CALLE ENRIQUE VILLUENDAS NO. 2.;3008;658;1410;02;1;658;14249;0;EMP;0
14230;EMPRESA AZUCARERA HOLGUIN;-  -  -  -  -  -  -;CALLE MARTI NO. 195 ENTRE RENATO GUITAR Y DOSITEO AGUILERA;3206;658;1410;02;1;658;14249;0;EMP;0
14231;EMPRESA AZUCARERA GRANMA;-  -  -  -  -  -  -;CALLE 4TA # 49 % AVE. FRANK PAIS Y 1RA RPTO: JESUS MENENDEZ;3304;658;1410;02;1;658;14249;0;EMP;1
14232;EMPRESA AZUCARERA SANTIAGO DE CUBA;-  -  -  -  -  -  -;CALLE L S/N REPARTO SUENO SANTIAGO;3406;658;1410;02;1;658;14249;0;EMP;0
14233;EMPRESA AZUCARERA LAS TUNAS;-  -  -  -  -  -  -;CARRETERA DE PUERTO PADRE KM 3 1/2 LOS PINOS;3105;658;1410;02;1;658;14249;0;EMP;0
14234;FISCALIA MUNICIPIO ESPECIAL ISLA DE LA JUVENTUD;-  -  -  -  -  -  -  -;CALLE 24 NO. 4113 E ENTRE 41 Y 43 NUEVA GERONA;4001;268;7523;05;2;999;00268;0;UP;0
14235;EMPRESA AZUCARERA GUANTANAMO;-  -  -  -  -  -  -  -;CALLE 5 S/N BATEY CENTRAL ARGEO MARTINEZ;3502;658;1410;02;1;658;14249;0;EMP;0
14236;CENTRO PARA EL CONTROL ESTATAL DE MEDICAMENTOS, EQUIPOS Y DISPOSITIVOS MEDICOS;CECMED;AVE. 17 NO. 20005 E/ 200 Y 202;2301;241;7512;05;2;999;00241;0;UP;0
14237;EMPRESA PROVINCIAL DE CONSERVACION Y REHABILITACION DE CAMAGUEY;-  -  -  -  -  -  -  -;CALLE MARTI, NO.55 ENTRE REPUBLICA Y SAN PABLO;3008;319;4520;02;1;999;00470;1;EMP;0
14238;ESCUELA SUPERIOR DE CUADROS DEL ESTADO Y DEL GOBIERNO;-  -  -  -  -  -  -;CARRETERA VIEJA DE VENTO KM. 10 1/2 CAPDEVILA;2313;223;8650;05;2;999;00223;0;UP;
14239;EMPRESA PROVINCIAL DE REPRESENTACION ARTISTICA SANTIAGO DE CUBA;EPRA;CALLE L NO. 101, ENTRE 2DA Y AVENIDA DE CESPEDES, REPARTO FOMENTO;3406;323;9415;02;1;999;00550;1;EMP;0
14240;OFICINA DEL REPRESENTANTE DEL GOBIERNO EN LA CAYERIA AL NORTE DE VILLA CLARA, CIEGO DE AVILA Y CAMAGUEY;-  -  -  -  -  -  -  -;CAYO COCO;2902;998;7511;05;2;999;14056;0;UP;0
14241;EMPRESA COMERCIALIZADORA DEL INDER;ECINDER;AVE. SANTA CATALINA S/N ENTRE PRIMELLES Y AVE. DE INDEPENDENCIA;2310;242;5190;02;1;999;00242;0;EMP;0
14242;CENTRO PROVINCIAL DEL LIBRO Y LA LITERATURA SANCTI SPIRITUS;-  -  -  -  -  -  -  -;ANGLONA NO. 40 ENTRE LEPANTO Y BARRACONES;2807;317;5335;05;2;999;00440;1;UP;0
14243;CENTRO PROVINCIAL DEL CINE DE SANCTI SPIRITUS;-  -  -  -  -  -  -  -;MAXIMO GOMEZ NO. 13 (ALTOS) ENTRE CERVANTES Y SAN FERNANDO;2807;317;9411;05;2;999;00440;1;UP;0
14244;UNIDAD PROVINCIAL DE APOYO A LA ACTIVIDAD CULTURAL SANCTI SPIRITUS;-  -  -  -  -  -  -  -;ADOLFO DEL CASTILLO NO. 33 ENTRE ISABEL M. VALDIVIA Y AVE. MARTIRES;2807;317;9439;05;2;999;00440;1;UP;0
14245;DIRECCION ESTATAL DE COMERCIO DE SANTIAGO DE CUBA;-  -  -  -  -  -  -  -;MARTI NO. 263, ENTRE RIZAL Y RENE RAMOS LATOURT;3406;323;7513;05;2;999;00550;1;UP;0
14246;EMPRESA COMERCIAL COMPAY TIAGO;-  -  -  -  -  -  -  -;HEREDIA NO. 102, ENTRE FELIX PENA Y CORONA;3406;323;5311;02;1;999;11044;1;EMP;0
14247;DIRECCION ESTATAL DE COMERCIO DE GUANTANAMO;-  -  -  -  -  -  -  -;CALLE PEDRO AGUSTIN PEREZ NO. 961 ENTRE EMILIO GIRO Y BARTOLOME MASO;3509;324;7513;05;2;999;00560;1;UP;0
14248;GRUPO EMPRESARIAL DE COMERCIO DE GUANTANAMO;-  -  -  -  -  -  -  -;CALLE PEDRO AGUSTIN PEREZ NO. 958 ENTRE EMILIO GIRO Y BARTOLOME MASO;3509;324;7214;06;1;657;00560;1;GRUP;0
14249;GRUPO AZUCARERO;AZCUBA;CALLE 23 NO. 171 ENTRE N Y O, VEDADO;2302;658;7214;06;1;658;;0;GRUP;0
14250;EMPRESA EDITORIAL ORIENTE;-  -  -  -  -  -  -  -;SANTA LUCIA NO. 356 ENTRE SAN FELIX Y CARNICERIA;3406;234;2411;02;1;999;00234;0;EMP;0
14251;EMPRESA GRAFICA CAMILO CIENFUEGOS;-  -  -  -  -  -  -  -;AVE. SALVADOR ALLENDE NO. 615 ENTRE OQUENDO Y MARQUES GONZALEZ;2303;234;2421;02;1;999;00234;0;EMP;0
14252;EMPRESA EDITORIAL JOSE MARTI;-  -  -  -  -  -  -  -;CALZADA NO. 259 ENTRE J E I, VEDADO;2302;234;2411;02;1;999;00234;0;EMP;0
14253;EMPRESA COMERCIALIZADORA Y DE SERVICIOS DE PRODUCTOS UNIVERSALES LA HABANA;-  -  -  -  -  -  -  -;CARRETERA DE BERROA KM. 3 1/2 BERROA;2306;171;5190;02;1;903;13515;0;EMP;0
14254;DIRECCION ESTATAL DE COMERCIO DE LAS TUNAS;-  -  -  -  -  -  -  -;GONZALO DE QUESADA NO. 126 ENTRE LUCAS ORTIZ Y LICO CRUZ;3105;320;7513;05;2;999;00490;1;UP;0
14255;GRUPO EMPRESARIAL DE COMERCIO DE LAS TUNAS;-  -  -  -  -  -  -  -;LUCAS ORTIZ NO. 154 ENTRE GONZALO DE QUESADA Y MACEO;3105;320;7214;06;1;659;00490;1;GRUP;0
14256;EMPRESA DE OMNIBUS NACIONALES;E.O.N;AVENIDA INDEPENDENCIA NO. 101  ESQUINA A 19 DE MAYO;2302;151;6021;02;1;999;00151;0;EMP;0
14257;EMPRESA PROVINCIAL DE CONSTRUCCIONES DE SANCTI SPIRITUS;-  -  -  -  -  -  -  -;DON MARCIAL DE VALDIVIA NO. 101 ENTRE GILBERTO ZEQUEIRA Y MARTI;2807;317;4520;02;1;999;00440;1;EMP;0
14258;DIRECCION ESTATAL DE COMERCIO DE VILLA CLARA;-  -  -  -  -  -  -  -;CALLE JESUS MENENDEZ, NUMERO 17 ENTRE CARRETERA CENTRAL Y CALLE REAL;2609;315;7513;05;2;999;00410;1;UP;0
14259;GRUPO EMPRESARIAL DE COMERCIO DE VILLA CLARA;-  -  -  -  -  -  -  -;CARRETERA CENTRAL NUMERO 353 ENTRE CALLEJON DEL SALADO Y  PROLONGACION DE MARTA ABREU;2609;315;7214;06;1;999;00410;1;GRUP;0
14260;DIRECCION ESTATAL DE COMERCIO DE HOLGUIN;-  -  -  -  -  -  -  -;CALLE FREXES NO. 346 ALTO ENTRE CARBO Y CARRETERA CENTRAL;3206;321;7513;05;2;999;00510;1;UP;0
14261;GRUPO EMPRESARIAL DE COMERCIO DE HOLGUIN;-  -  -  -  -  -  -  -;LIBERTAD NO. 140 ENTRE MARTI Y LUZ CABALLERO;3206;321;7214;06;1;661;00510;1;GRUP;0
14262;EMPRESA CONSTRUCTORA PINAR DEL RIO DEL MININT;ECM PINAR DEL RIO;KM 4 1/2, CARRETERA A LUIS LAZO;2108;272;4520;02;1;639;13966;0;EMP;0
14263;EMPRESA CONSTRUCTORA ARTEMISA DEL MININT;ECM ARTEMISA;KM 2 1/2, CARRETERA EL GUATAO, PUNTA BRAVA;2312;272;4520;02;1;639;13966;0;EMP;0
14264;EMPRESA CONSTRUCTORA MAYABEQUE DEL MININT;ECM MAYABEQUE;CARRETERA CENTRAL, KM 33 1/2;2402;272;4520;02;1;639;13966;0;EMP;0
14265;EMPRESA CONSTRUCTORA MATANZAS DEL MININT;ECM MATANZAS;CALLE ZARAGOZA, ESQ. A NARVAEZ, S/N;2501;272;4520;02;1;639;13966;0;EMP;0
14266;EMPRESA CONSTRUCTORA VILLA CLARA DEL MININT;ECM VILLA CLARA;CARRETERA SAGUA, KM 1 1/2;2609;272;4520;02;1;639;13966;0;EMP;0
14267;EMPRESA CONSTRUCTORA CIENFUEGOS DEL MININT;ECM CIENFUEGOS;AVENIDA 64 A Y FINAL;2707;272;4520;02;1;639;13966;0;EMP;0
14268;EMPRESA CONSTRUCTORA SANCTI SPIRITUS DEL MININT;EMC SANCTI SPIRITUS;CARRETERA CENTRAL, KM 381, CHAMBELON;2807;272;4520;02;1;639;13966;0;EMP;0
14269;EMPRESA CONSTRUCTORA CIEGO DE AVILA DEL MININT;EMC CIEGO DE AVILA;CIRCUNVALACION SUR, KM 2 1/2;2908;272;4520;02;1;639;13966;0;EMP;0
14270;EMPRESA CONSTRUCTORA CAMAGUEY DEL MININT;ECM CAMAGUEY;CAMINO VIEJO DE NUEVITAS Y CIRCUNVALACION NORTE;3008;272;4520;02;1;639;13966;0;EMP;0
14271;EMPRESA CONSTRUCTORA LAS TUNAS DEL MININT;ECM LAS TUNAS;CARRETERA CENTRAL OESTE, KM 3 1/2, SALIDA CAMAGUEY;3105;272;4520;02;1;639;13966;0;EMP;0
14272;EMPRESA CONSTRUCTORA HOLGUIN DEL MININT;ECM HOLGUIN;ENTRADA DE LOS MARTIRES, EL RECREO GUIRABO;3206;272;4520;02;1;639;13966;0;EMP;0
14273;EMPRESA CONSTRUCTORA GRANMA DEL MININT;ECM GRANMA;CARRETERA VIA A SANTIAGO DE CUBA, KM 4;3304;272;4520;02;1;639;13966;0;EMP;0
14274;EMPRESA CONSTRUCTORA SANTIAGO DE CUBA DEL MININT;ECM SANTIAGO DE CUBA;AVE. YARAYO, S/N;3406;272;4520;02;1;639;13966;0;EMP;0
14275;EMPRESA CONSTRUCTORA GUANTANAMO DEL MININT;ECM GUANTANAMO;"CARRETERA ""EL SALVADOR"", KM 2 1/2, MONTEZANO";3509;272;4520;02;1;639;13966;0;EMP;0
14276;DIRECCION PROVINCIAL DE JUSTICIA DE PINAR DEL RIO;-  -  -  -  -  -  -  -;CALLE MAXIMO GOMEZ NO. 23 ENTRE ROSARIO Y VELEZCAVIEDES;2108;311;7514;05;2;999;00310;1;UP;0
14277;DIRECCION ESTATAL DE COMERCIO DE CIENFUEGOS;-  -  -  -  -  -  -  -;CALLE 39 NO. 5409 ENTRE LAS AVENIDAS 54 Y 56;2707;316;7513;05;2;999;00430;1;UP;0
14278;GRUPO EMPRESARIAL DE COMERCIO DE CIENFUEGOS;-  -  -  -  -  -  -  -;CALLE 35 NO. 5802 ENTRE LAS AVENIDAS 58 Y 60;2707;316;7214;06;1;663;00430;1;GRUP;0
14279;SERVICIOS COMUNALES CIEGO DE AVILA;COMCAVILA;CALLE MACEO, ESQUINA CIEGO DE AVILA, S/N;2908;318;9600;02;1;999;00450;1;EMP;1
14280;DIRECCION ESTATAL DE COMERCIO DE MATANZAS;-  -  -  -  -  -  -  -;CALLE COMPOSTELA NO. 9501 ENTRE CUBA Y ALVAREZ;2501;314;7513;05;2;999;00380;1;UP;0
14281;GRUPO EMPRESARIAL DE COMERCIO DE MATANZAS;-  -  -  -  -  -  -  -;CALLE COMPOSTELA NO. 9501 ENTRE CUBA Y ALVAREZ;2501;314;7214;06;1;666;00380;1;GRUP;0
14282;EMPRESA PROVINCIAL DE FLORES GUANTANAMO;-  -  -  -  -  -  -  -;JOSE MARTI ENTRE PRADO Y JESUS DEL SOL NO.751;3509;324;0213;02;1;999;00560;1;EMP;0
14283;EMPRESA DE FLORICULTURA Y JARDINERIA SANCTI SPIRITUS;-  -  -  -  -  -  -  -;CALLE CORONEL LEGON NO. 262 A E/ BRIGADIER REEVE Y CARLOS ROLOFF;2807;317;0213;02;1;999;00440;1;EMP;0
14284;DIRECCION ESTATAL DE COMERCIO DE CIEGO DE AVILA;-  -  -  -  -  -  -  -;MAXIMO GOMEZ NO. 138-A ESQUINA SIMON REYES;2908;318;7513;05;2;999;00450;1;UP;0
14285;GRUPO EMPRESARIAL DE COMERCIO DE CIEGO DE AVILA;-  -  -  -  -  -  -  -;INDEPENDENCIA NO. 153 ENTRE SIMON REYES Y JOSE MARIA AGRAMONTE;2908;318;7214;06;1;667;00450;1;GRUP;0
14286;DIRECCION ESTATAL DE COMERCIO DE CAMAGUEY;-  -  -  -  -  -  -  -;GENERAL GOMEZ NO. 254 ENTRE MASVIDAL Y SAN RAMON;3008;319;7513;05;2;999;00470;1;UP;0
14287;GRUPO EMPRESARIAL DE COMERCIO DE CAMAGUEY;-  -  -  -  -  -  -  -;LUACES NO. 209 ENTRE CISNEROS E INDEPENDENCIA;3008;319;7214;06;1;999;00470;1;GRUP;0
14288;DIRECCION ESTATAL DE COMERCIO DE GRANMA;-  -  -  -  -  -  -  -;CALLE ANTONIO MACEO NO. 105 ENTRE DONATO MARMOL Y JOSE MARTI;3304;322;7513;05;2;999;00530;1;UP;0
14289;DIRECCION ESTATAL DE COMERCIO DE LA HABANA;-  -  -  -  -  -  -  -;SALVADOR ALLENDE NO. 613 ENTRE MARQUEZ GONZALEZ Y OQUENDO;2303;313;7513;05;2;999;00360;1;UP;0
14290;EMPRESA DE ABASTECIMIENTO Y SERVICIOS A LA EDUCACION GUANTANAMO;EASE-GT;CALLE CALIXTO GARCIA NO. 1056 ENTRE DONATO MARMOL Y BERNABE VARONA;3509;221;5190;02;1;999;00221;0;EMP;0
14291;EMPRESA DE INTERCAMBIO CIENTIFICO EDUCACIONAL;ICE;CALLE 24 NO. 116 ENTRE 1RA Y 3RA, MIRAMAR;2301;221;8710;02;1;999;00221;0;EMP;0
14292;COMISION ELECTORAL NACIONAL;-  -  -  -  -  -  -  -;CALLE 82, NUMERO 908, ENTRE NOVENA Y ONCENA;2301;998;7511;05;2;999;14056;0;UP;0
14293;EMPRESA DE SERVICIOS DEL MINSAP;SERVISAP;CALLE 170 NO. 131 E/ 1 Y 5, REPARTO FLORES;2301;241;5190;02;1;655;14204;0;EMP;0
14294;EMPRESA FERROCARRILES DE OCCIDENTE;-  -  -  -  -  -  -  -;CALLES EGIDO Y ARSENAL;2304;151;6010;02;1;629;04600;0;EMP;0
14295;EMPRESA FERROCARRILES DE CENTRO;-  -  -  -  -  -  -  -;CALLE PARQUE DE LOS MARTIRES NO. 8;2609;151;6010;02;1;629;04600;0;EMP;0
14296;EMPRESA FERROCARRILES DE CENTRO-ESTE;-  -  -  -  -  -  -  -;CALLE JOSE FRANCISCO AGUERO NO. 301 ENTRE JOAQUIN DE AGÜERO Y BENAVIDES, REPARTO LA VIGIA;3008;151;6010;02;1;629;04600;0;EMP;0
14297;EMPRESA FERROCARRILES DE ORIENTE;-  -  -  -  -  -  -  -;AVENIDA JESUS MENENDEZ, SIN NUMERO, ESQUINA A TRINIDAD;3406;151;6010;02;1;629;04600;0;EMP;0
14298;EMPRESA OPTOLUZ;-  -  -  -  -  -  -  -;CALLE 114 ESQUINA 85 S/N;2311;241;3720;02;1;999;00241;0;EMP;0
14299;EMPRESA COMERCIALIZADORA DE BIENES DE CONSUMO NO ALIMENTICIOS Y DE SERVICIOS LOGISTICOS;GRANCOMERCIAL;SERAFINES 461 ENTRE SAN GABRIEL Y SAN QUINTIN;2310;171;5190;02;1;903;13515;0;EMP;0
14300;PROVINCIAL DE TALLERES Y LABORATORIOS DE ORTOPEDIA TECNICA Y CALZADOS DE VILLA CLARA;-  -  -  -  -  -  -  -;CALLEJON DE GUACALOTE, SIN NUMERO ENTRE CIRCUNVALACION Y POLLERA;2609;315;7512;05;2;999;00410;1;UP;0
14301;EMPRESA PROVINCIAL DE ASEGURAMIENTOS Y SERVICIOS A LA ACTIVIDAD COMUNAL DE HOLGUIN;-  -  -  -  -  -  -  -;PEPE TORRES 144 ENTRE FREXES Y AGUILERA;3206;321;9600;02;1;999;00510;1;EMP;0
14302;UNIDAD DE ASEGURAMIENTO CENTRAL MUNICIPAL DE ALQUIZAR;-  -  -  -  -  -  -  -;CALLE 76, NO. 8903, E/ 89 Y 91;2208;326;7513;05;2;999;00349;2;UP;0
14303;UNIDAD DE ASEGURAMIENTO CENTRAL DE EDUCACION, CULTURA Y DEPORTES MUNICIPAL DE ALQUIZAR;-  -  -  -  -  -  -  -;CALLE 82, NO. 9903, E/ 99 Y 101;2208;326;7513;05;2;999;00349;2;UP;0
14304;"POLICLINICO ""GABRIEL CUBRIA""";-  -  -  -  -  -  -  -;CALLE 78, NO. 8902, E/ 89 Y 91;2208;326;7513;05;2;999;00349;2;UP;0
14305;UNIDAD DE ASEGURAMIENTO CENTRAL MUNICIPAL DE ARTEMISA;-  -  -  -  -  -  -  -;CALLE 52, NO. 1345, E/ 13 Y 15;2209;326;7513;05;2;999;00351;2;UP;0
14306;UNIDAD DE ASEGURAMIENTO CENTRAL DE EDUCACION, CULTURA Y DEPORTES MUNICIPAL DE ARTEMISA;-  -  -  -  -  -  -  -;CALLE 33, NO. 4608, E/ 46 Y 48;2209;326;7513;05;2;999;00351;2;UP;0
14307;UNIDAD DE ASEGURAMIENTO CENTRAL DE SALUD PUBLICA MUNICIPAL DE ARTEMISA;-  -  -  -  -  -  -  -;CALLE 34, NO. 2901, ESQUINA A 29;2209;326;7513;05;2;999;00351;2;UP;0
14308;"HOSPITAL GENERAL DOCENTE ""CIRO REDONDO GARCIA""";-  -  -  -  -  -  -  -;CALLE 33, E/ 18 Y 20;2209;326;7513;05;2;999;00351;2;UP;0
14309;UNIDAD DE ASEGURAMIENTO CENTRAL MUNICIPAL DE BAUTA;-  -  -  -  -  -  -  -;CALLE 136, E/ 249 Y 251;2205;326;7513;05;2;999;00334;2;UP;0
14310;UNIDAD DE ASEGURAMIENTO CENTRAL DE EDUCACION, CULTURA Y DEPORTES MUNICIPAL DE BAUTA;-  -  -  -  -  -  -  -;CALLE 142, E/ 251 Y 249;2205;326;7513;05;2;999;00334;2;UP;0
14311;UNIDAD DE ASEGURAMIENTO CENTRAL DE SALUD PUBLICA MUNICIPAL DE BAUTA;-  -  -  -  -  -  -  -;CALLE 132, E/ 251 Y FINAL;2205;326;7513;05;2;999;00334;2;UP;0
14312;UNIDAD DE ASEGURAMIENTO CENTRAL MUNICIPAL DE CAIMITO;-  -  -  -  -  -  -  -;AVENIDA 41, NO. 3403, E/ 34 Y 36;2204;326;7513;05;2;999;00333;2;UP;0
14313;UNIDAD DE ASEGURAMIENTO CENTRAL DE EDUCACION, CULTURA Y DEPORTES MUNICIPAL DE CAIMITO;-  -  -  -  -  -  -  -;"FINCA ""LAS PALMAS"", KM. 3 1/2, DOBLE VIA";2204;326;7513;05;2;999;00333;2;UP;0
14314;UNIDAD DE ASEGURAMIENTO CENTRAL DE SALUD PUBLICA MUNICIPAL DE CAIMITO;-  -  -  -  -  -  -  -;AVENIDA 41, NO. 4827, E/ 48 Y 50;2204;326;7513;05;2;999;00333;2;UP;0
14315;UNIDAD DE ASEGURAMIENTO CENTRAL MUNICIPAL DE CANDELARIA;-  -  -  -  -  -  -  -;AVENIDA 35, NO. 3405, E/ 34 Y 36;2210;326;7513;05;2;999;00317;2;UP;0
14316;UNIDAD DE ASEGURAMIENTO CENTRAL DE EDUCACION, CULTURA Y DEPORTES MUNICIPAL DE CANDELARIA;-  -  -  -  -  -  -  -;AVENIDA 31, NO. 2813, E/ 30 Y FINAL;2210;326;7513;05;2;999;00317;2;UP;0
14317;"POLICLINICO ""GILBERTO MARQUETTI""";-  -  -  -  -  -  -  -;AVENIDA 31, NO. 5001, E/ 48 Y 50;2210;326;7513;05;2;999;00317;2;UP;0
14318;UNIDAD DE ASEGURAMIENTO CENTRAL MUNICIPAL DE BAHIA HONDA;-  -  -  -  -  -  -  -;AVENIDA 23, NO. 2814, E/ 28 Y 30;2201;326;7513;05;2;999;00316;2;UP;0
14319;UNIDAD DE ASEGURAMIENTO CENTRAL DE EDUCACION, CULTURA Y DEPORTES MUNICIPAL DE BAHIA HONDA;-  -  -  -  -  -  -  -;CALLE 30, NO. 2536, E/ 25 Y 27;2201;326;7513;05;2;999;00316;2;UP;0
14320;UNIDAD DE ASEGURAMIENTO CENTRAL DE SALUD PUBLICA MUNICIPAL DE BAHIA HONDA;-  -  -  -  -  -  -  -;AVENIDA 23, NO. 2519;2201;326;7513;05;2;999;00316;2;UP;0
14321;UNIDAD DE ASEGURAMIENTO CENTRAL MUNICIPAL DE GUIRA DE MELENA;-  -  -  -  -  -  -  -;AVENIDA 97, NO. 8816, E/ 88 Y 90;2207;326;7513;05;2;999;00348;2;UP;0
14322;UNIDAD DE ASEGURAMIENTO CENTRAL DE EDUCACION, CULTURA Y DEPORTES MUNICIPAL DE GUIRA DE MELENA;-  -  -  -  -  -  -  -;AVENIDA 97, NO. 8001, E/ 78 Y 82;2207;326;7513;05;2;999;00348;2;UP;0
14323;"POLICLINICO ""JOSE MANUEL SEGUI""";-  -  -  -  -  -  -  -;AVENIDA 101, NO. 7802, E/ 78 Y 80;2207;326;7513;05;2;999;00348;2;UP;0
14324;UNIDAD DE ASEGURAMIENTO CENTRAL MUNICIPAL DE SAN CRISTOBAL;-  -  -  -  -  -  -  -;CALLE RAFAEL PENA, NO. 65;2211;326;7513;05;2;999;00318;2;UP;0
14325;UNIDAD DE ASEGURAMIENTO CENTRAL DE EDUCACION, CULTURA Y DEPORTES MUNICIPAL DE SAN CRISTOBAL;-  -  -  -  -  -  -  -;FINCA CARRILLO;2211;326;7513;05;2;999;00318;2;UP;0
14326;UNIDAD DE ASEGURAMIENTO CENTRAL DE SALUD PUBLICA MUNICIPAL DE SAN CRISTOBAL;-  -  -  -  -  -  -  -;CALLE MACEO, NO. 204;2211;326;7513;05;2;999;00318;2;UP;0
14327;UNIDAD DE ASEGURAMIENTO CENTRAL MUNICIPAL DE SAN ANTONIO DE LOS BANOS;-  -  -  -  -  -  -  -;AVENIDA 41, NO. 6015, E/ 60 Y 62;2206;326;7513;05;2;999;00335;2;UP;0
14328;UNIDAD DE ASEGURAMIENTO CENTRAL DE EDUCACION, CULTURA Y DEPORTES MUNICIPAL DE SAN ANTONIO DE LOS BANOS;-  -  -  -  -  -  -  -;CALLE 62, NO. 3701, E/ 37 Y 39;2206;326;7513;05;2;999;00335;2;UP;0
14329;UNIDAD DE ASEGURAMIENTO CENTRAL DE SALUD PUBLICA MUNICIPAL DE SAN ANTONIO DE LOS BANOS;-  -  -  -  -  -  -  -;CALLE 68, NO. 5304, E/ 53 Y 55;2206;326;7513;05;2;999;00335;2;UP;0
14330;UNIDAD DE ASEGURAMIENTO CENTRAL MUNICIPAL DE MARIEL;-  -  -  -  -  -  -  -;AVENIDA 65, E/ 126 Y 128;2202;326;7513;05;2;999;00331;2;UP;0
14331;UNIDAD DE ASEGURAMIENTO CENTRAL DE EDUCACION, CULTURA Y DEPORTES MUNICIPAL DE MARIEL;-  -  -  -  -  -  -  -;AVENIDA 69 FINAL;2202;326;7513;05;2;999;00331;2;UP;0
14332;UNIDAD DE ASEGURAMIENTO CENTRAL DE SALUD PUBLICA MUNICIPAL DE MARIEL;-  -  -  -  -  -  -  -;AVENIDA 65, E/ 128 Y 132;2202;326;7513;05;2;999;00331;2;UP;0
14333;UNIDAD DE ASEGURAMIENTO CENTRAL MUNICIPAL DE GUANAJAY;-  -  -  -  -  -  -  -;AVENIDA 63, NO. 6412, E/ 66 Y 64;2203;326;7513;05;2;999;00332;2;UP;0
14334;UNIDAD DE ASEGURAMIENTO CENTRAL DE EDUCACION, CULTURA Y DEPORTES MUNICIPAL DE GUANAJAY;-  -  -  -  -  -  -  -;AVENIDA 63, NO. 6221, E/ 62 Y 64;2203;326;7513;05;2;999;00332;2;UP;0
14335;"POLICLINICO ""EDUARDO DIAZ ORTEGA""";-  -  -  -  -  -  -  -;CALLE 80, NO. 6102, E/ 61 Y 63;2203;326;7513;05;2;999;00332;2;UP;0
14336;"HOSPITAL GENERAL ""JOSE RAMON MARTINEZ""";-  -  -  -  -  -  -  -;AVENIDA 51, NO. 5304;2203;326;9011;05;2;999;00332;2;UP;0
14337;EMPRESA COMERCIALIZADORA DIVEP;-  -  -  -  -  -  -  -;CALLE GALIANO NO. 213 E/ VIRTUDES Y CONCORDIA;2303;102;5150;02;1;693;14387;0;EMP;1
14338;CASA DEL CARIBE;-  -  -  -  -  -  -  -;CALLE 13 NO.154, ESQUINA A CALLE 8, REPARTO VISTA ALEGRE;3406;323;9439;07;2;999;00550;1;UP;0
